address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
09cb2e,01cb2e,egs52_update_near_c32a_09cb2e,892,330,true,59,withheld,,,structural,Instruction destination near addresses c32a;c330;c32c;c32b;c32e
09ceaa,01ceaa,egs52_register_sequence_09ceaa,22,10,true,128,decompiled_unverified,functions/09ceaa_egs52_register_sequence_09ceaa.c,,structural,Register-level instruction sequence; higher-level role unresolved
09cec0,01cec0,egs52_update_near_c32e_09cec0,2876,991,true,128,withheld,,,structural,Instruction destination near addresses c32e;c32a;c330;c32c;c32b
09da5e,01da5e,egs52_update_near_c32a_09da5e,218,83,true,10,decompiled_unverified,functions/09da5e_egs52_update_near_c32a_09da5e.c,,structural,Instruction destination near addresses c32a
09db38,01db38,egs52_update_near_c346_09db38,834,272,true,109,decompiled_unverified,functions/09db38_egs52_update_near_c346_09db38.c,,structural,Instruction destination near addresses c346;c33e;c33b;c33c;c340;c348;c342;c33a;c344;c32b;c33d
09de7a,01de7a,egs52_update_near_c32b_09de7a,226,86,true,19,decompiled_unverified,functions/09de7a_egs52_update_near_c32b_09de7a.c,,structural,Instruction destination near addresses c32b
09df5c,01df5c,egs52_transform_far_memory_09df5c,936,365,true,56,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
09e304,01e304,egs52_update_near_c34a_09e304,452,174,true,17,decompiled_unverified,functions/09e304_egs52_update_near_c34a_09e304.c,,structural,Instruction destination near addresses c34a
09e4c8,01e4c8,egs52_transform_far_memory_09e4c8,1298,461,true,103,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
09e9da,01e9da,egs52_update_near_c34c_09e9da,892,336,true,27,decompiled_unverified,functions/09e9da_egs52_update_near_c34c_09e9da.c,,structural,Instruction destination near addresses c34c
09ed56,01ed56,egs52_get_status_c32a,6,2,true,2,decompiled_unverified,functions/09ed56_egs52_get_status_c32a.c,,observed,Return RAM byte C32A
09ed5c,01ed5c,egs52_compute_from_near_c32b_09ed5c,82,30,true,9,decompiled_unverified,functions/09ed5c_egs52_compute_from_near_c32b_09ed5c.c,,structural,Instruction source near addresses c32b;c32c;c32a;c330
09edae,01edae,egs52_register_arithmetic_09edae,48,20,true,5,decompiled_unverified,functions/09edae_egs52_register_arithmetic_09edae.c,,structural,Register-level instruction sequence; higher-level role unresolved
09edde,01edde,egs52_transform_far_memory_09edde,256,97,true,22,decompiled_unverified,functions/09edde_egs52_transform_far_memory_09edde.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09eede,01eede,egs52_get_status_c32c,6,2,true,2,decompiled_unverified,functions/09eede_egs52_get_status_c32c.c,,observed,Return RAM byte C32C
09eee4,01eee4,egs52_stage_request_words,58,18,true,8,verified_native,egs52_reconstructed_clean.c,egs52_stage_request_words,verified,Instruction-tested C32A status gates and four-word request staging at C332; fourth word on R0 stack
09ef1e,01ef1e,egs52_update_near_c332_09ef1e,140,43,true,13,decompiled_unverified,functions/09ef1e_egs52_update_near_c332_09ef1e.c,,structural,Instruction destination near addresses c332;c336
09efaa,01efaa,egs52_crc16_a001_far,60,27,true,2,verified_native,egs52_reconstructed_clean.c,egs52_crc16_a001_far,verified,Reflected CRC using polynomial 0xA001 over far-addressed bytes
09efe6,01efe6,egs52_transform_memory_09efe6,50,20,true,2,decompiled_unverified,functions/09efe6_egs52_transform_memory_09efe6.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09f018,01f018,egs52_compute_from_near_c32e_09f018,70,31,true,6,decompiled_unverified,functions/09f018_egs52_compute_from_near_c32e_09f018.c,,structural,Instruction source near addresses c32e
09f05e,01f05e,egs52_call_092118_09f05e,186,74,true,8,decompiled_unverified,functions/09f05e_egs52_call_092118_09f05e.c,,structural,Direct call targets 092118;09efaa;0994c8;0994da
09f118,01f118,egs52_update_near_c388_09f118,578,215,true,14,decompiled_unverified,functions/09f118_egs52_update_near_c388_09f118.c,,structural,Instruction destination near addresses c388;c389;c38a;c38c
09f35a,01f35a,egs52_update_near_c3a2_09f35a,98,34,true,7,decompiled_unverified,functions/09f35a_egs52_update_near_c3a2_09f35a.c,,structural,Instruction destination near addresses c3a2
09f3bc,01f3bc,egs52_transform_memory_09f3bc,52,18,true,3,decompiled_unverified,functions/09f3bc_egs52_transform_memory_09f3bc.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09f3f2,01f3f2,egs52_get_status_c3a2,6,2,true,1,decompiled_unverified,functions/09f3f2_egs52_get_status_c3a2.c,,observed,Zero-extend RAM byte C3A2
09f3f8,01f3f8,egs52_transform_far_memory_09f3f8,132,55,true,7,decompiled_unverified,functions/09f3f8_egs52_transform_far_memory_09f3f8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09f47c,01f47c,egs52_transform_memory_09f47c,120,52,true,12,decompiled_unverified,functions/09f47c_egs52_transform_memory_09f47c.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09f510,01f510,egs52_compute_from_near_c3a2_09f510,130,53,true,3,decompiled_unverified,functions/09f510_egs52_compute_from_near_c3a2_09f510.c,,structural,Instruction source near addresses c3a2
09f592,01f592,egs52_update_near_c3a8_09f592,332,121,true,47,decompiled_unverified,functions/09f592_egs52_update_near_c3a8_09f592.c,,structural,Instruction destination near addresses c3a8;c3aa;c3a4;c3a6
09f6de,01f6de,egs52_transform_memory_09f6de,250,95,true,10,decompiled_unverified,functions/09f6de_egs52_transform_memory_09f6de.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09f7d8,01f7d8,egs52_test_fault_status_bit4,20,8,true,2,verified_native,egs52_reconstructed_clean.c,egs52_test_fault_status_bit4,verified,Test C3AC[index] bit 4
09f7ec,01f7ec,egs52_test_fault_status_bit3,20,8,true,2,verified_native,egs52_reconstructed_clean.c,egs52_test_fault_status_bit3,verified,Test C3AC[index] bit 3
09f800,01f800,egs52_test_fault_status_bit2,20,8,true,2,verified_native,egs52_reconstructed_clean.c,egs52_test_fault_status_bit2,verified,Test C3AC[index] bit 2
09f814,01f814,egs52_test_fault_status_bit7,20,8,true,2,verified_native,egs52_reconstructed_clean.c,egs52_test_fault_status_bit7,verified,Test C3AC[index] bit 7
09f828,01f828,egs52_test_fault_bitmap,48,20,true,2,verified_native,egs52_reconstructed_clean.c,egs52_test_fault_bitmap,verified,Test indexed bit in word bitmap C42C
09f858,01f858,egs52_initialize_fault_status,28,10,true,3,verified_native,egs52_reconstructed_clean.c,egs52_initialize_fault_status,verified,Initialize 128 status bytes to 0x28 and F84C to 1
09f874,01f874,egs52_update_near_f84c_09f874,756,287,true,50,decompiled_unverified,functions/09f874_egs52_update_near_f84c_09f874.c,,structural,Instruction destination near addresses f84c
09fb68,01fb68,egs52_transform_memory_09fb68,82,32,true,7,decompiled_unverified,functions/09fb68_egs52_transform_memory_09fb68.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09fbc0,01fbc0,egs52_update_fault_status,862,324,true,68,decompiled_unverified,functions/09fbc0_egs52_update_fault_status.c,,inferred,Update per-event status and invoke descriptor callbacks
09ff1e,01ff1e,egs52_transform_memory_09ff1e,106,43,true,9,decompiled_unverified,functions/09ff1e_egs52_transform_memory_09ff1e.c,,structural,Indirect non-R0 memory destinations in decoded instructions
09ff88,01ff88,egs52_update_near_f402_09ff88,18,6,true,3,decompiled_unverified,functions/09ff88_egs52_update_near_f402_09ff88.c,,structural,Instruction destination near addresses f402;f403;f5b4
09ff9a,01ff9a,egs52_update_near_f402_09ff9a,44,14,true,7,decompiled_unverified,functions/09ff9a_egs52_update_near_f402_09ff9a.c,,structural,Instruction destination near addresses f402;f5b4
09ffc6,01ffc6,egs52_register_sequence_09ffc6,2,1,true,0,decompiled_unverified,functions/09ffc6_egs52_register_sequence_09ffc6.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a0000,020000,egs52_update_near_c34e_0a0000,170,58,true,18,decompiled_unverified,functions/0a0000_egs52_update_near_c34e_0a0000.c,,structural,Instruction destination near addresses c34e;c354;c356;c358;c35a
0a00aa,0200aa,egs52_update_near_c34e_0a00aa,28,8,true,2,decompiled_unverified,functions/0a00aa_egs52_update_near_c34e_0a00aa.c,,structural,Instruction destination near addresses c34e
0a00c6,0200c6,egs52_update_near_c34e_0a00c6,14,4,true,1,decompiled_unverified,functions/0a00c6_egs52_update_near_c34e_0a00c6.c,,structural,Instruction destination near addresses c34e
0a00d4,0200d4,egs52_update_near_c34e_0a00d4,106,31,true,10,decompiled_unverified,functions/0a00d4_egs52_update_near_c34e_0a00d4.c,,structural,Instruction destination near addresses c34e;f844;f846
0a013e,02013e,egs52_update_near_c34e_0a013e,106,31,true,10,decompiled_unverified,functions/0a013e_egs52_update_near_c34e_0a013e.c,,structural,Instruction destination near addresses c34e;f848;f84a
0a01a8,0201a8,egs52_transform_far_memory_0a01a8,346,135,true,34,decompiled_unverified,functions/0a01a8_egs52_transform_far_memory_0a01a8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a0302,020302,egs52_update_near_c350_0a0302,1134,427,true,121,decompiled_unverified,functions/0a0302_egs52_update_near_c350_0a0302.c,,structural,Instruction destination near addresses c350;c352;c354;c356;c358;c35a
0a0770,020770,egs52_transform_far_memory_0a0770,170,71,true,14,decompiled_unverified,functions/0a0770_egs52_transform_far_memory_0a0770.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a081a,02081a,egs52_transform_far_memory_0a081a,212,90,true,24,decompiled_unverified,functions/0a081a_egs52_transform_far_memory_0a081a.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a08ee,0208ee,egs52_update_near_c34e_0a08ee,144,49,true,18,decompiled_unverified,functions/0a08ee_egs52_update_near_c34e_0a08ee.c,,structural,Instruction destination near addresses f842;c34e
0a097e,02097e,egs52_get_status_c34e,6,2,true,2,decompiled_unverified,functions/0a097e_egs52_get_status_c34e.c,,observed,Return RAM word C34E
0a0984,020984,egs52_update_near_c34e_0a0984,834,260,true,122,decompiled_unverified,functions/0a0984_egs52_update_near_c34e_0a0984.c,,structural,Instruction destination near addresses fd02;c34e;c380;c382;c384;c386
0a0cc6,020cc6,egs52_transform_far_memory_0a0cc6,438,179,true,51,decompiled_unverified,functions/0a0cc6_egs52_transform_far_memory_0a0cc6.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a0e7c,020e7c,egs52_transform_far_memory_0a0e7c,438,179,true,51,decompiled_unverified,functions/0a0e7c_egs52_transform_far_memory_0a0e7c.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a1032,021032,egs52_compute_from_near_f842_0a1032,72,30,true,9,decompiled_unverified,functions/0a1032_egs52_compute_from_near_f842_0a1032.c,,structural,Instruction source near addresses f842
0a107a,02107a,egs52_update_near_fd6c_0a107a,114,45,true,4,withheld,,,structural,Instruction destination near addresses fd6c
0a10ec,0210ec,egs52_update_near_fd6c_0a10ec,210,85,true,9,withheld,,,structural,Instruction destination near addresses fd6c
0a1220,021220,egs52_update_near_fd6c_0a1220,104,43,true,3,decompiled_unverified,functions/0a1220_egs52_update_near_fd6c_0a1220.c,,structural,Instruction destination near addresses fd6c
0a1288,021288,egs52_update_near_fd6c_0a1288,132,54,true,5,decompiled_unverified,functions/0a1288_egs52_update_near_fd6c_0a1288.c,,structural,Instruction destination near addresses fd6c
0a130c,02130c,egs52_update_near_fd6c_0a130c,64,27,true,2,decompiled_unverified,functions/0a130c_egs52_update_near_fd6c_0a130c.c,,structural,Instruction destination near addresses fd6c
0a134c,02134c,egs52_register_arithmetic_0a134c,60,24,true,3,decompiled_unverified,functions/0a134c_egs52_register_arithmetic_0a134c.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a1388,021388,egs52_update_near_c44e_0a1388,82,32,true,6,decompiled_unverified,functions/0a1388_egs52_update_near_c44e_0a1388.c,,structural,Instruction destination near addresses c44e;f84e
0a13da,0213da,egs52_register_sequence_0a13da,14,6,true,0,decompiled_unverified,functions/0a13da_egs52_register_sequence_0a13da.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a13e8,0213e8,egs52_transform_memory_0a13e8,216,87,true,9,decompiled_unverified,functions/0a13e8_egs52_transform_memory_0a13e8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a14c0,0214c0,egs52_update_near_fd6c_0a14c0,98,41,true,1,withheld,,,structural,Instruction destination near addresses fd6c
0a1522,021522,egs52_update_near_fd6c_0a1522,100,41,true,2,withheld,,,structural,Instruction destination near addresses fd6c
0a1586,021586,egs52_update_near_c44e_0a1586,134,54,true,4,withheld,,,structural,Instruction destination near addresses fd6c;c44e
0a160c,02160c,egs52_update_near_fd6c_0a160c,188,75,true,5,withheld,,,structural,Instruction destination near addresses fd6c
0a16c8,0216c8,egs52_update_near_f84e_0a16c8,278,112,true,12,decompiled_unverified,functions/0a16c8_egs52_update_near_f84e_0a16c8.c,,structural,Instruction destination near addresses f84e
0a17de,0217de,egs52_update_near_c44e_0a17de,44,17,true,3,decompiled_unverified,functions/0a17de_egs52_update_near_c44e_0a17de.c,,structural,Instruction destination near addresses c44e
0a180a,02180a,egs52_transform_memory_0a180a,188,77,true,7,decompiled_unverified,functions/0a180a_egs52_transform_memory_0a180a.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a18c6,0218c6,egs52_get_status_f84e,6,2,true,2,decompiled_unverified,functions/0a18c6_egs52_get_status_f84e.c,,observed,Return RAM word F84E
0a18cc,0218cc,egs52_update_near_c44e_0a18cc,648,247,true,32,withheld,,,structural,Instruction destination near addresses fd6c;c44e;c44f
0a1b54,021b54,egs52_register_arithmetic_0a1b54,56,23,true,3,decompiled_unverified,functions/0a1b54_egs52_register_arithmetic_0a1b54.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a1b8c,021b8c,egs52_match_fault_status_mask,166,63,true,0,decompiled_unverified,functions/0a1b8c_egs52_match_fault_status_mask.c,,inferred,Combine per-event status predicates according to mask
0a1c32,021c32,egs52_compute_from_near_f84e_0a1c32,100,42,true,4,decompiled_unverified,functions/0a1c32_egs52_compute_from_near_f84e_0a1c32.c,,structural,Instruction source near addresses f84e
0a1c96,021c96,egs52_compute_from_near_f84e_0a1c96,50,21,true,3,decompiled_unverified,functions/0a1c96_egs52_compute_from_near_f84e_0a1c96.c,,structural,Instruction source near addresses f84e
0a1cc8,021cc8,egs52_update_near_fd6c_0a1cc8,196,81,true,8,withheld,,,structural,Instruction destination near addresses fd6c
0a1d8c,021d8c,egs52_update_near_c44e_0a1d8c,70,28,true,3,withheld,,,structural,Instruction destination near addresses fd6c;c44e
0a1dd2,021dd2,egs52_get_status_c44f,6,2,true,2,decompiled_unverified,functions/0a1dd2_egs52_get_status_c44f.c,,observed,Return RAM byte C44F
0a1dd8,021dd8,egs52_transform_memory_0a1dd8,178,74,true,9,decompiled_unverified,functions/0a1dd8_egs52_transform_memory_0a1dd8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a1e8a,021e8a,egs52_update_near_fd6c_0a1e8a,136,56,true,4,withheld,,,structural,Instruction destination near addresses fd6c
0a1f12,021f12,egs52_update_near_fd6c_0a1f12,178,71,true,11,withheld,,,structural,Instruction destination near addresses fd6c
0a1fc4,021fc4,egs52_transform_memory_0a1fc4,226,97,true,8,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
0a20ea,0220ea,egs52_compute_from_near_c504_0a20ea,16,6,true,1,decompiled_unverified,functions/0a20ea_egs52_compute_from_near_c504_0a20ea.c,,structural,Instruction source near addresses c504
0a2120,022120,egs52_update_near_fd6c_0a2120,224,93,true,7,withheld,,,structural,Instruction destination near addresses fd6c
0a2200,022200,egs52_update_near_fd6c_0a2200,318,124,true,9,withheld,,,structural,Instruction destination near addresses fd6c
0a233e,02233e,egs52_register_arithmetic_0a233e,176,79,true,5,decompiled_unverified,functions/0a233e_egs52_register_arithmetic_0a233e.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a2418,022418,egs52_transform_memory_0a2418,40,17,true,3,decompiled_unverified,functions/0a2418_egs52_transform_memory_0a2418.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a2440,022440,egs52_call_0a1288_0a2440,136,53,true,3,decompiled_unverified,functions/0a2440_egs52_call_0a1288_0a2440.c,,structural,Direct call targets 0a1288;0a2120
0a24c8,0224c8,egs52_call_09f858_0a24c8,60,22,true,0,decompiled_unverified,functions/0a24c8_egs52_call_09f858_0a24c8.c,,structural,Direct call targets 09f858;0a1388;0a2418;0a27f6
0a2504,022504,egs52_call_0a13da_0a2504,76,28,true,0,decompiled_unverified,functions/0a2504_egs52_call_0a13da_0a2504.c,,structural,Direct call targets 0a13da;0a2440;0a2834;0a16c8;09f874
0a2550,022550,egs52_update_near_fd6c_0a2550,306,125,true,15,withheld,,,structural,Instruction destination near addresses fd6c
0a2682,022682,egs52_update_near_fd6c_0a2682,166,66,true,8,withheld,,,structural,Instruction destination near addresses fd6c
0a2728,022728,egs52_update_near_fd6c_0a2728,154,63,true,9,withheld,,,structural,Instruction destination near addresses fd6c
0a27c2,0227c2,egs52_update_near_fd6c_0a27c2,52,23,true,1,decompiled_unverified,functions/0a27c2_egs52_update_near_fd6c_0a27c2.c,,structural,Instruction destination near addresses fd6c
0a27f6,0227f6,egs52_update_near_f850_0a27f6,62,23,true,5,decompiled_unverified,functions/0a27f6_egs52_update_near_f850_0a27f6.c,,structural,Instruction destination near addresses f850
0a2834,022834,egs52_update_near_f850_0a2834,10,4,true,1,decompiled_unverified,functions/0a2834_egs52_update_near_f850_0a2834.c,,structural,Instruction destination near addresses f850
0a283e,02283e,egs52_update_near_fd6c_0a283e,144,60,true,3,withheld,,,structural,Instruction destination near addresses fd6c
0a28ce,0228ce,egs52_update_near_fd6c_0a28ce,64,28,true,0,decompiled_unverified,functions/0a28ce_egs52_update_near_fd6c_0a28ce.c,,structural,Instruction destination near addresses fd6c
0a290e,02290e,egs52_transform_far_memory_0a290e,388,172,true,22,decompiled_unverified,functions/0a290e_egs52_transform_far_memory_0a290e.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a2a92,022a92,egs52_transform_memory_0a2a92,186,79,true,9,decompiled_unverified,functions/0a2a92_egs52_transform_memory_0a2a92.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a2b52,022b52,egs52_register_arithmetic_0a2b52,30,13,true,1,decompiled_unverified,functions/0a2b52_egs52_register_arithmetic_0a2b52.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a2b70,022b70,egs52_update_near_fd6c_0a2b70,100,41,true,5,withheld,,,structural,Instruction destination near addresses fd6c
0a2bd4,022bd4,egs52_update_near_fd6c_0a2bd4,156,61,true,10,withheld,,,structural,Instruction destination near addresses fd6c
0a2c70,022c70,egs52_transform_memory_0a2c70,168,73,true,8,decompiled_unverified,functions/0a2c70_egs52_transform_memory_0a2c70.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a2d18,022d18,egs52_transform_memory_0a2d18,674,254,true,41,decompiled_unverified,functions/0a2d18_egs52_transform_memory_0a2d18.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a2fba,022fba,egs52_update_near_caa4_0a2fba,1016,381,true,65,decompiled_unverified,functions/0a2fba_egs52_update_near_caa4_0a2fba.c,,structural,Instruction destination near addresses caa4
0a33b2,0233b2,egs52_update_near_caa4_0a33b2,114,48,true,5,decompiled_unverified,functions/0a33b2_egs52_update_near_caa4_0a33b2.c,,structural,Instruction destination near addresses caa4
0a3424,023424,egs52_update_near_caa4_0a3424,234,92,true,17,decompiled_unverified,functions/0a3424_egs52_update_near_caa4_0a3424.c,,structural,Instruction destination near addresses caa4
0a350e,02350e,egs52_update_near_caa4_0a350e,1420,487,true,203,decompiled_unverified,functions/0a350e_egs52_update_near_caa4_0a350e.c,,structural,Instruction destination near addresses caa4;f854
0a3b10,023b10,egs52_update_near_caa4_0a3b10,408,163,true,34,decompiled_unverified,functions/0a3b10_egs52_update_near_caa4_0a3b10.c,,structural,Instruction destination near addresses caa4
0a3ca8,023ca8,egs52_update_near_caa4_0a3ca8,90,36,true,5,decompiled_unverified,functions/0a3ca8_egs52_update_near_caa4_0a3ca8.c,,structural,Instruction destination near addresses caa4
0a3d02,023d02,egs52_update_near_caa4_0a3d02,114,47,true,6,decompiled_unverified,functions/0a3d02_egs52_update_near_caa4_0a3d02.c,,structural,Instruction destination near addresses caa4
0a3d74,023d74,egs52_call_092118_0a3d74,26,11,true,1,decompiled_unverified,functions/0a3d74_egs52_call_092118_0a3d74.c,,structural,Direct call targets 092118;09efaa
0a3d8e,023d8e,egs52_return_35,6,2,true,1,decompiled_unverified,functions/0a3d8e_egs52_return_35.c,,observed,Return byte 0x35
0a3d94,023d94,egs52_update_near_caa6_0a3d94,120,42,true,11,decompiled_unverified,functions/0a3d94_egs52_update_near_caa6_0a3d94.c,,structural,Instruction destination near addresses caa6;caa4;caa8
0a3e0c,023e0c,egs52_update_near_caaa_0a3e0c,174,59,true,21,decompiled_unverified,functions/0a3e0c_egs52_update_near_caaa_0a3e0c.c,,structural,Instruction destination near addresses caaa;caac
0a3eba,023eba,egs52_update_near_caaf_0a3eba,172,57,true,21,decompiled_unverified,functions/0a3eba_egs52_update_near_caaf_0a3eba.c,,structural,Instruction destination near addresses caaf;caae;cab0
0a3f66,023f66,egs52_update_near_f876_0a3f66,352,125,true,47,decompiled_unverified,functions/0a3f66_egs52_update_near_f876_0a3f66.c,,structural,Instruction destination near addresses f876;e100;e101;e102;e1fc;e1fd;e1fe;e200;e202;e204
0a40c6,0240c6,egs52_free_small_heap_block,234,78,true,30,decompiled_unverified,functions/0a40c6_egs52_free_small_heap_block.c,,inferred,Coalesce neighbor blocks in 252-byte arena at E100
0a41b6,0241b6,egs52_call_096f56_0a41b6,186,66,true,19,decompiled_unverified,functions/0a41b6_egs52_call_096f56_0a41b6.c,,structural,Direct call targets 096f56;0a1b8c;097f16
0a4270,024270,egs52_update_near_f5b0_0a4270,432,132,true,51,decompiled_unverified,functions/0a4270_egs52_update_near_f5b0_0a4270.c,,structural,Instruction destination near addresses f5b0;fdea;f878;f462;f581;fdec;f464;f454;f456;f444;f469
0a4426,024426,egs52_call_0a4430_0a4426,10,3,true,0,decompiled_unverified,functions/0a4426_egs52_call_0a4430_0a4426.c,,structural,Direct call targets 0a4430;0a4446
0a4430,024430,egs52_update_near_f1c6_0a4430,22,8,true,0,decompiled_unverified,functions/0a4430_egs52_update_near_f1c6_0a4430.c,,structural,Instruction destination near addresses f1c6
0a4446,024446,egs52_update_near_f57f_0a4446,166,47,true,23,decompiled_unverified,functions/0a4446_egs52_update_near_f57f_0a4446.c,,structural,Instruction destination near addresses f57f;f594;f595;f580;fdea;fdec;f460;f462;f464;f468;f572;f5b0;f574;f576;f578;f57c;f878;f57e;fde8;f5a0
0a44ec,0244ec,egs52_update_near_f594_0a44ec,86,35,true,6,decompiled_unverified,functions/0a44ec_egs52_update_near_f594_0a44ec.c,,structural,Instruction destination near addresses f594;f595
0a4542,024542,egs52_call_0a4582_0a4542,6,2,true,0,decompiled_unverified,functions/0a4542_egs52_call_0a4582_0a4542.c,,structural,Direct call targets 0a4582
0a4548,024548,egs52_call_0a4582_0a4548,6,2,true,0,decompiled_unverified,functions/0a4548_egs52_call_0a4582_0a4548.c,,structural,Direct call targets 0a4582
0a454e,02454e,egs52_update_near_fdea_0a454e,46,17,true,6,decompiled_unverified,functions/0a454e_egs52_update_near_fdea_0a454e.c,,structural,Instruction destination near addresses fdea;fdec;f878
0a457c,02457c,egs52_call_0a463e_0a457c,6,2,true,0,decompiled_unverified,functions/0a457c_egs52_call_0a463e_0a457c.c,,structural,Direct call targets 0a463e
0a4582,024582,egs52_update_near_fdea_0a4582,138,45,true,21,decompiled_unverified,functions/0a4582_egs52_update_near_fdea_0a4582.c,,structural,Instruction destination near addresses fdea;f572;f878;f582;fde8;f469;f456;f454;f462;f464;fdec
0a460c,02460c,egs52_update_near_f456_0a460c,50,14,true,11,decompiled_unverified,functions/0a460c_egs52_update_near_f456_0a460c.c,,structural,Instruction destination near addresses f456;f454;f45a;f458
0a463e,02463e,egs52_update_near_f878_0a463e,58,17,true,11,decompiled_unverified,functions/0a463e_egs52_update_near_f878_0a463e.c,,structural,Instruction destination near addresses f878;f572;f456;f469;f464;f444
0a4678,024678,egs52_transform_memory_0a4678,130,57,true,18,decompiled_unverified,functions/0a4678_egs52_transform_memory_0a4678.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a474c,02474c,egs52_register_sequence_0a474c,2,1,true,0,decompiled_unverified,functions/0a474c_egs52_register_sequence_0a474c.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a474e,02474e,egs52_update_near_caca_0a474e,16,5,true,1,decompiled_unverified,functions/0a474e_egs52_update_near_caca_0a474e.c,,structural,Instruction destination near addresses caca
0a475e,02475e,egs52_call_09c462_0a475e,16,7,true,0,decompiled_unverified,functions/0a475e_egs52_call_09c462_0a475e.c,,structural,Direct call targets 09c462
0a476e,02476e,egs52_update_near_cacc_0a476e,58,21,true,4,decompiled_unverified,functions/0a476e_egs52_update_near_cacc_0a476e.c,,structural,Instruction destination near addresses cacc;fd02
0a47a8,0247a8,egs52_call_09cb22_0a47a8,18,8,true,0,decompiled_unverified,functions/0a47a8_egs52_call_09cb22_0a47a8.c,,structural,Direct call targets 09cb22
0a47c0,0247c0,egs52_compute_from_near_cace_0a47c0,20,6,true,1,decompiled_unverified,functions/0a47c0_egs52_compute_from_near_cace_0a47c0.c,,structural,Instruction source near addresses cace
0a47d4,0247d4,egs52_compute_from_near_cace_0a47d4,20,6,true,1,decompiled_unverified,functions/0a47d4_egs52_compute_from_near_cace_0a47d4.c,,structural,Instruction source near addresses cace
0a47f0,0247f0,egs52_call_09f47c_0a47f0,16,7,true,0,decompiled_unverified,functions/0a47f0_egs52_call_09f47c_0a47f0.c,,structural,Direct call targets 09f47c
0a4800,024800,egs52_transform_memory_0a4800,142,63,true,13,decompiled_unverified,functions/0a4800_egs52_transform_memory_0a4800.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a488e,02488e,egs52_transform_memory_0a488e,60,27,true,6,decompiled_unverified,functions/0a488e_egs52_transform_memory_0a488e.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a48ca,0248ca,egs52_transform_memory_0a48ca,60,26,true,4,decompiled_unverified,functions/0a48ca_egs52_transform_memory_0a48ca.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4906,024906,egs52_transform_memory_0a4906,210,79,true,12,decompiled_unverified,functions/0a4906_egs52_transform_memory_0a4906.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a49d8,0249d8,egs52_transform_memory_0a49d8,64,26,true,5,decompiled_unverified,functions/0a49d8_egs52_transform_memory_0a49d8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4a18,024a18,egs52_transform_memory_0a4a18,28,10,true,4,decompiled_unverified,functions/0a4a18_egs52_transform_memory_0a4a18.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4a34,024a34,egs52_transform_memory_0a4a34,116,45,true,6,decompiled_unverified,functions/0a4a34_egs52_transform_memory_0a4a34.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4aa8,024aa8,egs52_transform_memory_0a4aa8,28,10,true,4,decompiled_unverified,functions/0a4aa8_egs52_transform_memory_0a4aa8.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4ac4,024ac4,egs52_transform_memory_0a4ac4,218,84,true,14,decompiled_unverified,functions/0a4ac4_egs52_transform_memory_0a4ac4.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4b9e,024b9e,egs52_transform_memory_0a4b9e,66,29,true,5,decompiled_unverified,functions/0a4b9e_egs52_transform_memory_0a4b9e.c,,structural,Indirect non-R0 memory destinations in decoded instructions
